"こうもり*2",""
"<凛>
『じゃあこのまま、変態マゾのお兄さんに♡
　観客が見てる中で女の子のお尻に敷かれながら、
　無様に負け汁ぶちまける…………』","<Rin>
""Then let's go ahead, you masochistic pervert... 
 You're going to shamelessly cum while a girl is
 sitting on your face and everyone is watching♡"""
"<凛>
『とっても屈辱的で、
　気持ちいい敗北を私がプレゼントしてあげますね♡』","<Rin>
""I'm going to present you with such an amazing and 
 humiliating loss♡"""
"そう言いながら、むぎゅっとお尻で貴方の呼吸をふさぎ、
ぐちゅぐちゅと音を立てて凛は肉棒を激しく扱く。","After saying that, Rin smothered your face with her ass
and stroked your penis hard and loudly."
"<凛>
『ほら、イけ♡
　自分より弱い女の子に誘惑で逆転されて、
　情けなーく射精しろ♡シコシコ♡シコシコ♡』","<Rin>
""Now♡ Cum♡ Miserably lose and cum after losing the 
 advantage when a girl weaker than you tempted you 
 with her ass♡"""
"<凛>
『はい、おちんぽびゅーびゅー♡
　惨めな敗北射精、気持ちよかったですか？
　負け犬お兄さん♡』","<Rin>
""Yes, you shoot it all out♡ Did it feel amazing to cum
 in such a miserable way? You're such a loser♡"""
"<凛>
『こ、この………！
　私が、お兄さんなんかに負けるわけ……！』","<Rin>
""Y-You...! There's no way I'm going to lose to
 someone like you!"""
"<凛>
『ゆ、油断しました……
　まさか、カモのお兄さんに追い詰められるなんて…』","<Rin>
""I-I got careless... I didn't think an easy prey like
 you could corner me like this..."""
"<凛>
『でも、ここから逆転なんて簡単なんですよ♡
　だってお兄さんは、本当は私に負けたいんですから♡』","<Rin>
""However, it will be a simple thing to reverse the
 situation from here♡ After all, you actually want
 to lose against me♡"""
"<凛>
『みんなが見てる前でお尻に敷かれて、
　精液搾り取られて負けたい♡
　そんなこと考えてる変態マゾですもんね♡』","<Rin>
""You want to lose in a handjob while I'm sitting on  
 your face and the audience is watching♡ That's what 
 the masochistic perverts like you want♡"
"<凛>
『私に勝ってしまったら気持ちよくなれませんよ♡
　素直になってください、お兄さん♡』","<Rin>
""There's no pleasure to be had if you win the match♡
 Just become honest with yourself♡"""
"<凛>
『お尻で顔をふみながら、
　手コキで気持ちよく負けさせてあげます♡
　だから、ほら、早く横になれ♡変態マゾ♡』","<Rin>
""I can sit on your face, give you a handjob, and make
 you lose♡ So... Get down on the floor already♡
 You masochist pervert♡"""
"無視する","Ignore it"
"<凛>
『あっはは♡やっぱり負けたかったんですね♡
　みんなが見てる前で命令されて、
　試合中に自分から横になるなんて恥ずかしいお兄さん♡』","<Rin>
""Ahaha♡ You wanted to lose after all♡ You followed my
 order and lied down on the floor while everyone is
 watching our match♡ That's so shameless♡"""
"<凛>
『でも、勝っちゃったら気持ちよくないですもんね♡
　女の子に犯してもらえない♡
　だから自分から負けちゃう♡』","<Rin>
""However, you wouldn't get to feel good if you won♡
 You wouldn't get to have a girl toy with you♡
 That's why you chose to lose instead win♡"""
"<凛>
『そんな変態マゾはお望み通り、
　お尻で踏みつぶしてあげますねー♡ぐりぐり♡』","<Rin>
""Then, I'll give you exactly what you want♡
 I'll crush your face under my ass♡"""
"凛はゆっくりと腰を下ろし、貴方にお尻を見せつけながら、
そのまま顔をむぎゅっと圧迫する。","Rin got on top of you and slowly lowered her ass on 
your face until it snugly pressing on you."
"<凛>
『マゾおちんぽも期待でビンビンになってますね♡
　ちゃーんとこっちも虐めてあげるので安心してください♡
　シコシコ♡シコシコ♡』","<Rin>
""Your masochist dick is already rock-hard from the 
 expectation♡ You don't need to worry because I
 won't forget playing with it either♡"""
"<凛>
『ちょっとシコシコしただけで反応しすぎですよ♡
　そんなに私のお尻に潰されるのが気持ちいいんですか？』","<Rin>
""You reacted way too hard to a little bit of stroking♡
 Does it feel so good when I'm crushing your face under
 my ass?"""
"<凛>
『みんなに見られてる中、真剣な試合の最中に、
　柔らかい女の子のお尻につぶされちゃうのが♡
　ぐりぐり♡』","<Rin>
""Does it feel so good when a girl is crushing your face
 under her soft ass during an official arena match 
 while the audience is watching?"
"凛は軽く肉棒を扱きながら腰をグラインドさせ、
むっちりとしたお尻で顔をもみくちゃにする。","Rin rubbed and grinded her ass on your face while 
lightly stroking your penis."
"なんで自分から負けを選んでしまったのか、
そんな後悔も柔らかな尻肉の感触にすりつぶされてしまう。","You wondered why you had chosen to lose for a moment,
but the sensation of Rin's soft ass crushed even such
feelings of regret to pieces."
"<凛>
『あっはは♡すごいおちんぽビクビクしてますよ♡
　図星なんですね、この変態マゾ♡シコシコ♡シコシコ♡』","<Rin>
""Ahaha♡ Your dick is twitching super hard♡ Looks like 
 I hit the nail on the head: This is exactly what
 turns you on♡ You masochist pervert♡"""
"<凛>
『こうやってお尻に敷かれたままイかされて♡
　私に負けてからせっせと稼いだお金と経験値を、
　私に吸われたいんですよね♡』","<Rin>
""I'm going to make you cum while sitting on your face♡
 And after you've lost, I'm going to take your prize
 money and drain your EXP♡"""
"<凛>
『それだけのために私に勝負を挑んだマゾお兄さん♡
　お望み通り、この後公開処刑してあげますね♡』","<Rin>
""After all, you're a masochist pervert who challenged
 me to a rematch just for that♡ I'll give you what you
 want and publicly humiliate after this♡"""
"<凛>
『だからぁ♡まずはこのまま、
　自分より弱い女の子のお尻に敷かれて♡
　私に公開敗北射精させられちゃいましょうね♡シコシコ♡』","<Rin>
""But first you need to lose the match♡ Lose and cum 
 while a weak girl is sitting on your face and everyone
 is watching♡"
"凛はくすくすと笑いながら、
体重の乗ったお尻で貴方の顔を圧迫し、
弱点に指を絡ませて激しく肉棒を上下に扱いていく。","Rin giggled and rested her whole body weight on your 
face. Then she began stroking your penis hard and
running her fingers all over your sensitive spots."
"<凛>
『ほら、ほら♡限界まで我慢していいですよ♡
　我慢して我慢して、無理やりイかされるのは、
　とっても気持ちいいですもんね♡シコシコ♡』","<Rin>
""Hey♡ You should try enduring the pleasure to the very
 limit♡ It will feel way better when I force you to
 cum after your body can't take anymore♡"""
"<凛>
『おちんぽ、もうぬるぬるしてきましたね♡
　もう我慢できなくなってきちゃうなんて、
　ダメじゃないですか♡』","<Rin>
""Your dick is already getting wet♡ You shouldn't give 
 up so soon♡"""
"<凛>
『みんなの前で私に辱められるこの時間を、
　試合中に対戦相手に気持ちよくさせられるこの時間を♡
　もっと楽しまないと♡』","<Rin>
""You should take your time to enjoy this♡ Enjoy it as
 I humiliate you before the audience♡ Enjoy it as your
 opponent pleasures you during an official match♡"""
"<凛>
『だってせっかくこのためにお兄さんは、
　モンスターを倒したり、
　貴重なレベルをお金に換えたりしてきたんですから♡』","<Rin>
""After all, you must have grinded so many monsters for
 levels and then exchanged them for money just for 
 this moment♡"""
"凛はくすくすと自身のお尻に敷かれた貴方を笑いながら、
そう言葉を告げ、言葉とは反対に肉棒を追い詰めるように、
すべすべの手で激しい手コキを続ける。","Rin advised you to endure the pleasure while sitting 
on your face and giggling. But on the contrary, her 
handjob was getting more intense, making it harder for 
you to last much longer."
"<凛>
『イっちゃったらそれでお兄さんの負け♡
　お金も経験値も、私に奪われちゃうんですよ♡』","<Rin>
""Cumming will mark your loss♡ After that, you're going
 to lose both your money and EXP to me♡"""
"<凛>
『だから、その前に、
　満足するまでこの時間を楽しまないと♡
　シコシコ♡シコシコ♡』","<Rin>
""That's why you should take your time to enjoy this to 
 your heart's content♡ Before it's all over♡"""
"<凛>
『あっはは♡
　そんなこと言われてももう我慢できないよぉって、
　お兄さんのマゾおちんぽがビクビクしてますね♡』","<Rin>
""Ahaha♡ Even after all my advice, your masochist dick
 is twitching hard and saying it can't last any
 longer♡"""
"<凛>
『我慢できないならしょうがないですね♡
　それなら、もうそろそろ私がトドメをさしてあげます♡
　シコシコ♡シコシコ♡』","<Rin>
""If this is all it can take, then there's no helping 
 it♡ I'm going to finish you off♡"""
